user_id,pr_id,total_scores
U612,P161,5.0
U612,P167,35.0
U612,P185,5.0
U612,P209,5.0
U612,P216,5.0
U612,P217,30.5
U612,P238,5.0
U612,P243,0.5
U612,P247,30.0
U612,P278,3.0
U612,P354,35.5
U612,P361,0.5
U612,P362,30.0
U612,P373,5.0
U612,P378,30.0
U612,P387,3.0
U612,P396,0.5
U612,P432,5.5
U612,P443,0.5
U612,P484,0.5
U612,P488,3.0
U612,P511,0.5
U612,P553,5.0
U612,P61,3.0
U612,P645,1.0
U612,P68,30.5
U612,P81,3.0
U612,P98,3.0
U614,P122,0.5
U614,P136,6.0
U614,P141,0.5
U614,P149,1.0
U614,P180,30.0
U614,P198,5.0
U614,P2,5.0
U614,P210,3.0
U614,P243,5.0
U614,P259,5.0
U614,P274,1.0
U614,P278,1.0
U614,P280,0.5
U614,P303,35.0
U614,P310,3.0
U614,P315,35.0
U614,P322,5.0
U614,P323,0.5
U614,P330,5.0
U614,P345,3.0
U614,P362,5.0
U614,P379,3.0
U614,P396,30.0
U614,P451,30.0
U614,P459,0.5
U614,P511,3.0
U614,P557,5.0
U614,P615,30.0
U614,P79,30.0
U614,P81,0.5
U614,P83,30.0
U617,P11,0.5
U617,P115,30.0
U617,P127,3.0
U617,P138,5.0
U617,P145,0.5
U617,P165,0.5
U617,P167,30.0
U617,P172,5.0
U617,P173,30.0
U617,P176,5.0
U617,P180,3.0
U617,P2,3.0
U617,P203,30.0
U617,P210,0.5
U617,P212,30.0
U617,P217,60.0
U617,P22,3.0
U617,P238,0.5
U617,P241,0.5
U617,P243,30.0
U617,P261,3.0
U617,P263,5.0
U617,P272,1.0
U617,P278,5.0
U617,P28,60.5
U617,P297,0.5
U617,P315,5.0
U617,P337,0.5
U617,P34,5.0
U617,P341,3.0
U617,P348,0.5
U617,P353,3.5
U617,P362,3.0
U617,P387,5.0
U617,P396,3.0
U617,P417,30.0
U617,P422,0.5
U617,P432,5.5
U617,P44,0.5
U617,P443,70.0
U617,P451,30.0
U617,P471,3.0
U617,P479,5.0
U617,P49,30.0
U617,P499,30.0
U617,P511,4.0
U617,P52,3.5
U617,P540,33.0
U617,P547,30.0
U617,P550,3.0
U617,P560,3.0
U617,P575,0.5
U617,P597,0.5
U617,P611,5.0
U617,P623,30.0
U617,P627,33.0
U617,P64,3.0
U618,P103,0.5
U618,P170,35.0
U618,P178,5.0
U618,P18,3.0
U618,P185,3.0
U618,P217,6.0
U618,P238,0.5
U618,P240,0.5
U618,P243,33.0
U618,P255,0.5
U618,P261,5.0
U618,P278,12.0
U618,P303,5.0
U618,P330,0.5
U618,P353,3.0
U618,P354,40.0
U618,P417,30.0
U618,P422,5.0
U618,P432,3.0
U618,P443,35.0
U618,P457,3.0
U618,P49,0.5
U618,P503,30.0
U618,P550,0.5
U618,P61,0.5
U618,P613,3.0
U618,P648,5.0
U618,P68,3.0
U618,P71,3.0
U618,P79,30.0
U619,P107,33.0
U619,P129,3.0
U619,P141,30.0
U619,P15,0.5
U619,P173,5.0
U619,P180,30.0
U619,P198,3.0
U619,P2,68.0
U619,P204,33.0
U619,P217,0.5
U619,P241,33.0
U619,P244,9.0
U619,P278,3.0
U619,P298,30.0
U619,P345,0.5
U619,P360,3.0
U619,P387,3.5
U619,P432,3.0
U619,P443,5.0
U619,P471,38.0
U619,P484,0.5
U619,P488,5.5
U619,P518,0.5
U619,P594,0.5
U619,P61,5.5
U619,P62,3.0
U619,P71,3.0
U619,P81,5.0
U62,P107,0.5
U62,P127,3.0
U62,P141,0.5
U62,P169,3.0
U62,P170,0.5
U62,P185,0.5
U62,P2,0.5
U62,P259,33.5
U62,P262,0.5
U62,P30,0.5
U62,P303,4.5
U62,P354,3.5
U62,P362,3.0
U62,P387,3.0
U62,P42,0.5
U62,P437,0.5
U62,P443,3.0
U62,P455,5.0
U62,P471,3.0
U62,P474,3.0
U62,P497,30.0
U62,P540,3.0
U62,P550,30.0
U62,P575,30.0
U62,P577,5.0
U62,P61,5.0
U62,P625,3.5
U62,P648,0.5
U62,P76,3.0
U62,P79,3.0
U620,P103,3.0
U620,P107,3.5
U620,P129,30.0
U620,P136,0.5
U620,P141,30.0
U620,P170,0.5
U620,P173,0.5
U620,P190,1.5
U620,P198,5.0
U620,P2,0.5
U620,P241,10.0
U620,P243,0.5
U620,P244,60.0
U620,P254,0.5
U620,P259,5.0
U620,P278,35.5
U620,P296,3.0
U620,P313,3.0
U620,P328,0.5
U620,P333,30.0
U620,P337,30.0
U620,P338,0.5
U620,P34,8.0
U620,P353,30.5
U620,P354,35.0
U620,P372,5.0
U620,P415,30.5
U620,P417,3.0
U620,P42,38.5
U620,P420,3.0
U620,P432,3.0
U620,P479,6.5
U620,P484,0.5
U620,P52,0.5
U620,P540,0.5
U620,P544,0.5
U620,P58,5.0
U620,P610,0.5
U620,P611,30.0
U620,P621,30.0
U620,P647,3.0
U620,P648,1.5
U620,P69,8.0
U620,P98,3.0
U621,P103,0.5
U621,P13,0.5
U621,P141,3.0
U621,P142,0.5
U621,P143,3.0
U621,P161,5.5
U621,P167,30.0
U621,P17,5.0
U621,P170,5.0
U621,P173,5.0
U621,P243,3.0
U621,P247,0.5
U621,P250,3.0
U621,P267,0.5
U621,P28,30.0
U621,P286,30.0
U621,P297,3.0
U621,P321,0.5
U621,P34,3.0
U621,P353,3.0
U621,P41,3.0
U621,P422,5.0
U621,P447,3.5
U621,P461,5.0
U621,P462,0.5
U621,P509,0.5
U621,P52,5.0
U621,P56,30.0
U621,P567,35.0
U621,P572,0.5
U621,P575,30.0
U621,P591,0.5
U621,P595,0.5
U621,P615,0.5
U621,P619,0.5
U621,P621,40.0
U621,P623,0.5
U621,P632,1.0
U621,P639,3.0
U621,P69,10.0
U622,P124,3.5
U622,P140,3.0
U622,P144,3.0
U622,P162,3.0
U622,P166,0.5
U622,P207,30.0
U622,P208,0.5
U622,P240,6.0
U622,P25,3.0
U622,P26,0.5
U622,P261,0.5
U622,P297,3.0
U622,P339,1.0
U622,P379,33.0
U622,P417,30.0
U622,P451,30.0
U622,P469,30.0
U622,P52,3.0
U622,P559,30.0
U622,P567,0.5
U622,P576,3.5
U622,P583,33.0
U622,P632,3.5
U622,P639,30.5
U622,P642,5.0
U622,P74,5.0
U622,P92,6.0
U624,P103,33.0
U624,P114,3.0
U624,P124,30.0
U624,P13,5.5
U624,P134,0.5
U624,P136,5.5
U624,P140,39.0
U624,P149,3.0
U624,P161,33.5
U624,P17,11.0
U624,P170,5.0
U624,P174,1.0
U624,P180,5.0
U624,P183,3.0
U624,P185,0.5
U624,P198,0.5
U624,P206,3.0
U624,P207,38.0
U624,P208,3.5
U624,P232,30.0
U624,P244,3.0
U624,P255,0.5
U624,P261,5.0
U624,P274,3.0
U624,P283,3.0
U624,P291,30.0
U624,P299,3.0
U624,P321,4.0
U624,P373,3.0
U624,P399,3.0
U624,P41,0.5
U624,P415,0.5
U624,P447,33.0
U624,P451,0.5
U624,P479,3.0
U624,P495,5.0
U624,P503,0.5
U624,P526,3.0
U624,P530,0.5
U624,P536,5.0
U624,P55,37.5
U624,P559,3.0
U624,P567,36.5
U624,P572,38.0
U624,P576,35.0
U624,P583,5.0
U624,P587,5.0
U624,P592,3.0
U624,P623,5.5
U624,P632,3.0
U624,P639,30.0
U624,P643,0.5
U624,P649,0.5
U624,P68,3.0
U624,P9,0.5
U624,P98,30.0
U625,P102,30.0
U625,P109,3.0
U625,P122,6.5
U625,P124,3.0
U625,P135,1.0
U625,P141,5.0
U625,P154,30.0
U625,P166,3.5
U625,P170,5.0
U625,P174,30.5
U625,P182,0.5
U625,P190,0.5
U625,P207,11.5
U625,P208,10.0
U625,P214,0.5
U625,P232,5.5
U625,P240,6.0
U625,P255,30.0
U625,P261,65.0
U625,P281,0.5
U625,P283,30.0
U625,P284,0.5
U625,P362,5.0
U625,P372,0.5
U625,P394,0.5
U625,P42,3.0
U625,P447,60.0
U625,P457,0.5
U625,P472,5.0
U625,P51,3.0
U625,P530,30.0
U625,P572,3.0
U625,P574,30.0
U625,P593,3.0
U625,P615,0.5
U625,P623,6.0
U625,P639,0.5
U625,P645,30.0
U625,P92,35.0
U625,P98,0.5
U628,P116,30.0
U628,P141,8.5
U628,P167,5.5
U628,P17,30.0
U628,P176,5.5
U628,P180,5.0
U628,P185,3.5
U628,P217,5.0
U628,P238,0.5
U628,P243,30.0
U628,P244,6.0
U628,P297,3.0
U628,P298,30.0
U628,P353,0.5
U628,P354,8.0
U628,P364,8.0
U628,P371,3.0
U628,P372,5.0
U628,P415,3.0
U628,P42,5.5
U628,P422,3.0
U628,P458,5.0
U628,P471,3.0
U628,P499,3.0
U628,P507,30.0
U628,P52,0.5
U628,P53,3.0
U628,P565,0.5
U628,P575,3.0
U628,P613,0.5
U628,P627,0.5
U628,P634,0.5
U628,P98,30.0
U629,P101,30.0
U629,P114,5.0
U629,P127,0.5
U629,P128,0.5
U629,P136,3.0
U629,P140,3.0
U629,P173,30.0
U629,P176,3.0
U629,P254,30.0
U629,P259,30.5
U629,P278,30.0
U629,P303,36.0
U629,P335,3.0
U629,P415,3.0
U629,P422,0.5
U629,P425,30.0
U629,P432,3.0
U629,P446,3.0
U629,P483,5.0
U629,P49,5.0
U629,P511,33.0
U629,P519,0.5
U629,P536,30.0
U629,P54,0.5
U629,P546,3.0
U629,P55,0.5
U629,P61,30.0
U629,P627,3.0
U629,P639,0.5
U629,P648,0.5
U629,P79,3.0
U629,P81,5.0
U629,P89,3.0
U63,P122,0.5
U63,P124,0.5
U63,P13,30.0
U63,P140,30.0
U63,P141,5.0
U63,P147,30.0
U63,P166,3.5
U63,P174,0.5
U63,P176,3.5
U63,P179,3.0
U63,P190,30.0
U63,P191,5.0
U63,P203,3.0
U63,P240,68.0
U63,P247,3.0
U63,P261,38.5
U63,P286,0.5
U63,P291,3.0
U63,P300,30.0
U63,P336,3.0
U63,P344,30.0
U63,P435,5.0
U63,P441,5.0
U63,P457,30.0
U63,P472,5.0
U63,P479,30.0
U63,P480,5.0
U63,P503,3.0
U63,P52,30.5
U63,P530,6.0
U63,P546,3.0
U63,P56,3.0
U63,P567,0.5
U63,P572,0.5
U63,P589,3.0
U63,P615,5.0
U63,P632,5.0
U63,P645,5.0
U63,P648,3.0
U63,P68,3.0
U63,P79,30.0
U63,P92,0.5
U630,P136,0.5
U630,P138,30.0
U630,P143,3.0
U630,P170,30.0
U630,P173,0.5
U630,P176,5.0
U630,P18,5.0
U630,P190,6.0
U630,P198,5.5
U630,P2,3.0
U630,P259,3.0
U630,P278,63.0
U630,P303,8.0
U630,P312,30.0
U630,P315,0.5
U630,P338,0.5
U630,P34,5.0
U630,P345,3.0
U630,P362,5.0
U630,P378,1.0
U630,P387,30.0
U630,P415,0.5
U630,P417,0.5
U630,P422,33.0
U630,P432,30.5
U630,P443,13.0
U630,P497,3.0
U630,P511,3.5
U630,P52,35.0
U630,P540,6.5
U630,P541,3.0
U630,P550,3.0
U630,P607,3.0
U630,P621,0.5
U630,P648,3.0
U630,P68,5.0
U630,P69,3.5
U630,P98,3.0
U631,P107,8.5
U631,P17,0.5
U631,P173,8.5
U631,P174,30.0
U631,P185,30.0
U631,P190,3.0
U631,P204,3.0
U631,P217,36.0
U631,P241,5.5
U631,P244,3.0
U631,P278,30.0
U631,P28,33.0
U631,P295,30.0
U631,P297,3.0
U631,P303,1.0
U631,P311,30.0
U631,P315,5.0
U631,P321,3.0
U631,P325,5.0
U631,P349,3.0
U631,P353,0.5
U631,P354,30.0
U631,P362,3.0
U631,P371,0.5
U631,P372,0.5
U631,P387,5.0
U631,P422,5.0
U631,P443,3.5
U631,P497,0.5
U631,P540,0.5
U631,P550,0.5
U631,P61,10.0
U631,P627,30.0
U631,P81,0.5
U632,P10,30.0
U632,P107,30.0
U632,P127,0.5
U632,P141,8.5
U632,P167,3.0
U632,P169,0.5
U632,P170,0.5
U632,P173,3.0
U632,P176,5.0
U632,P18,30.0
U632,P180,3.0
U632,P185,10.5
U632,P213,3.0
U632,P217,5.0
U632,P236,30.0
U632,P241,5.0
U632,P243,35.0
U632,P244,0.5
U632,P267,0.5
U632,P273,0.5
U632,P276,3.0
U632,P303,5.0
U632,P316,0.5
U632,P34,6.0
U632,P353,30.0
U632,P362,3.5
U632,P381,5.0
U632,P396,5.5
U632,P415,60.0
U632,P42,0.5
U632,P443,0.5
U632,P507,0.5
U632,P52,30.0
U632,P536,3.0
U632,P540,3.0
U632,P575,0.5
U632,P595,0.5
U632,P61,0.5
U632,P621,0.5
U632,P69,30.0
U632,P79,33.0
U632,P81,3.5
U633,P10,0.5
U633,P107,0.5
U633,P118,3.0
U633,P136,6.0
U633,P17,30.0
U633,P170,5.0
U633,P2,5.0
U633,P243,0.5
U633,P249,30.0
U633,P251,3.0
U633,P259,3.0
U633,P276,3.0
U633,P303,30.5
U633,P315,3.0
U633,P373,30.0
U633,P387,1.0
U633,P430,30.0
U633,P432,30.0
U633,P443,8.0
U633,P471,3.5
U633,P474,5.0
U633,P68,33.0
U633,P79,30.0
U633,P98,4.0
U635,P107,0.5
U635,P115,3.0
U635,P136,5.0
U635,P147,3.5
U635,P167,0.5
U635,P185,3.5
U635,P2,0.5
U635,P238,30.0
U635,P247,3.0
U635,P259,1.0
U635,P286,5.0
U635,P303,33.0
U635,P315,5.0
U635,P362,3.0
U635,P378,0.5
U635,P459,0.5
U635,P47,0.5
U635,P471,5.0
U635,P48,30.0
U635,P49,0.5
U635,P53,5.0
U635,P583,5.0
U635,P609,0.5
U635,P61,30.0
U635,P611,0.5
U635,P93,5.0
U636,P107,8.0
U636,P110,3.0
U636,P124,0.5
U636,P140,33.0
U636,P149,3.5
U636,P161,8.0
U636,P174,33.5
U636,P208,8.0
U636,P232,15.0
U636,P240,30.0
U636,P241,3.0
U636,P247,30.0
U636,P259,0.5
U636,P284,30.0
U636,P286,35.0
U636,P321,0.5
U636,P354,0.5
U636,P379,3.5
U636,P39,3.0
U636,P405,3.0
U636,P471,3.0
U636,P503,30.0
U636,P522,30.0
U636,P530,5.0
U636,P564,5.0
U636,P567,60.0
U636,P57,5.0
U636,P572,9.5
U636,P576,3.0
U636,P605,5.0
U636,P615,4.0
U636,P623,38.0
U636,P639,3.0
U636,P642,5.5
U636,P645,0.5
U636,P86,3.0
U636,P92,3.5
U637,P103,30.5
U637,P107,30.0
U637,P136,30.0
U637,P140,5.0
U637,P161,5.0
U637,P169,3.0
U637,P173,5.0
U637,P2,30.0
U637,P268,3.0
U637,P294,5.0
U637,P315,33.0
U637,P353,5.0
U637,P362,3.0
U637,P378,5.0
U637,P387,3.0
U637,P392,5.0
U637,P415,5.0
U637,P42,0.5
U637,P479,0.5
U637,P55,3.0
U637,P61,33.5
U637,P621,0.5
U637,P634,3.0
U637,P636,3.0
U637,P645,3.0
U637,P648,30.0
U637,P79,0.5
U637,P98,33.0
U638,P103,5.0
U638,P124,30.0
U638,P13,5.0
U638,P136,3.0
U638,P140,0.5
U638,P141,30.0
U638,P173,30.0
U638,P198,33.0
U638,P217,0.5
U638,P221,0.5
U638,P241,30.5
U638,P243,35.0
U638,P259,0.5
U638,P274,3.0
U638,P315,3.5
U638,P344,0.5
U638,P354,8.0
U638,P387,30.0
U638,P443,3.5
U638,P471,3.5
U638,P50,0.5
U638,P502,5.0
U638,P511,0.5
U638,P550,3.0
U638,P68,30.0
U638,P79,3.0
U640,P174,0.5
U640,P176,3.0
U640,P34,3.0
U640,P479,30.0
U640,P52,5.0
U640,P632,5.0
U640,P639,0.5
U640,P648,0.5
U641,P107,30.0
U641,P152,3.0
U641,P17,0.5
U641,P173,3.0
U641,P185,0.5
U641,P206,0.5
U641,P208,0.5
U641,P217,0.5
U641,P221,3.0
U641,P241,3.0
U641,P243,3.0
U641,P263,30.0
U641,P28,6.0
U641,P293,0.5
U641,P303,3.0
U641,P34,0.5
U641,P353,30.0
U641,P405,30.0
U641,P415,33.0
U641,P42,30.0
U641,P422,30.5
U641,P443,3.0
U641,P458,30.0
U641,P465,30.0
U641,P479,5.0
U641,P533,30.0
U641,P540,5.0
U641,P575,30.0
U641,P580,5.0
U641,P595,5.0
U641,P613,3.0
U641,P621,35.0
U641,P623,3.0
U641,P643,3.0
U641,P69,30.0
U641,P80,3.0
U641,P92,0.5
U643,P124,0.5
U643,P13,11.5
U643,P140,8.0
U643,P161,3.0
U643,P166,5.0
U643,P174,5.0
U643,P176,3.0
U643,P207,30.0
U643,P229,30.0
U643,P241,0.5
U643,P245,30.0
U643,P247,0.5
U643,P255,0.5
U643,P259,5.0
U643,P261,3.5
U643,P286,0.5
U643,P339,3.0
U643,P340,5.0
U643,P359,5.0
U643,P379,3.0
U643,P41,0.5
U643,P417,3.0
U643,P42,5.0
U643,P45,30.0
U643,P543,30.0
U643,P555,3.0
U643,P565,3.0
U643,P567,30.0
U643,P583,3.0
U644,P117,3.0
U644,P127,3.0
U644,P166,0.5
U644,P17,30.5
U644,P173,3.5
U644,P185,5.0
U644,P198,3.5
U644,P206,30.0
U644,P208,5.0
U644,P217,3.0
U644,P241,0.5
U644,P243,6.0
U644,P244,5.0
U644,P259,60.0
U644,P303,30.0
U644,P339,5.0
U644,P374,3.0
U644,P378,5.0
U644,P379,5.0
U644,P387,30.0
U644,P471,5.0
U644,P49,30.0
U644,P511,3.0
U644,P531,0.5
U644,P54,0.5
U644,P61,6.0
U644,P81,0.5
U645,P103,39.5
U645,P107,3.0
U645,P136,5.0
U645,P141,35.0
U645,P165,0.5
U645,P17,8.0
U645,P173,3.0
U645,P198,5.0
U645,P224,0.5
U645,P231,5.0
U645,P238,0.5
U645,P259,30.0
U645,P276,30.0
U645,P315,0.5
U645,P32,0.5
U645,P354,30.0
U645,P362,30.0
U645,P422,0.5
U645,P471,0.5
U645,P483,30.0
U645,P49,30.0
U645,P502,3.0
U645,P511,0.5
U645,P540,3.0
U645,P550,0.5
U645,P61,11.0
U645,P622,5.0
U645,P79,5.0
U645,P81,5.0
U645,P98,0.5
U647,P103,30.0
U647,P108,3.0
U647,P147,3.0
U647,P17,0.5
U647,P170,3.0
U647,P173,5.5
U647,P176,0.5
U647,P185,0.5
U647,P198,0.5
U647,P217,3.0
U647,P236,3.0
U647,P241,0.5
U647,P259,3.0
U647,P273,0.5
U647,P297,1.5
U647,P315,30.0
U647,P33,0.5
U647,P34,0.5
U647,P353,6.0
U647,P354,3.5
U647,P372,3.0
U647,P387,0.5
U647,P415,10.5
U647,P432,30.0
U647,P443,0.5
U647,P461,0.5
U647,P47,3.0
U647,P471,30.0
U647,P479,9.0
U647,P48,30.0
U647,P49,30.0
U647,P499,3.0
U647,P511,3.0
U647,P517,0.5
U647,P52,5.0
U647,P540,3.5
U647,P545,0.5
U647,P577,0.5
U647,P59,0.5
U647,P621,3.0
U647,P627,0.5
U647,P634,0.5
U647,P648,15.5
U647,P69,5.0
U647,P78,0.5
U647,P79,33.0
U648,P13,33.0
U648,P136,0.5
U648,P139,0.5
U648,P170,0.5
U648,P185,1.0
U648,P236,3.0
U648,P238,5.0
U648,P240,5.0
U648,P243,0.5
U648,P259,3.0
U648,P297,30.0
U648,P354,3.0
U648,P370,3.0
U648,P380,30.0
U648,P4,5.0
U648,P41,0.5
U648,P451,60.0
U648,P49,3.0
U648,P503,0.5
U648,P519,5.0
U648,P55,5.0
U648,P567,5.0
U648,P576,30.5
U648,P583,30.0
U648,P61,30.0
U648,P623,30.0
U648,P627,3.0
U648,P628,30.0
U648,P631,5.0
U648,P98,0.5
U649,P103,0.5
U649,P118,3.0
U649,P139,3.0
U649,P141,3.0
U649,P170,4.0
U649,P180,3.0
U649,P185,30.0
U649,P198,3.0
U649,P244,3.0
U649,P342,5.0
U649,P362,33.0
U649,P375,5.0
U649,P387,3.0
U649,P396,3.0
U649,P49,3.0
U649,P525,5.0
U649,P548,0.5
U649,P647,0.5
U649,P65,5.0
U649,P81,5.0
U649,P98,35.0
U650,P103,0.5
U650,P107,10.0
U650,P124,5.5
U650,P136,3.5
U650,P141,5.0
U650,P142,0.5
U650,P167,5.0
U650,P170,30.0
U650,P172,3.0
U650,P174,3.0
U650,P176,3.0
U650,P190,3.5
U650,P198,5.0
U650,P2,1.0
U650,P243,0.5
U650,P244,8.0
U650,P254,3.0
U650,P259,30.5
U650,P278,30.5
U650,P286,5.0
U650,P292,30.0
U650,P297,30.0
U650,P303,5.0
U650,P316,30.0
U650,P321,5.0
U650,P42,30.5
U650,P443,8.0
U650,P455,5.0
U650,P458,30.0
U650,P52,30.0
U650,P540,5.5
U650,P550,30.0
U650,P572,3.0
U650,P583,5.0
U650,P587,0.5
U650,P61,0.5
U650,P636,0.5
U650,P68,3.0
U650,P69,30.0
U650,P7,3.0
U650,P79,5.5
U650,P89,30.0
U650,P94,5.0
U651,P13,3.0
U651,P140,0.5
U651,P161,5.5
U651,P167,0.5
U651,P176,3.0
U651,P193,3.0
U651,P206,30.0
U651,P208,11.0
U651,P224,5.0
U651,P232,3.0
U651,P240,1.0
U651,P25,0.5
U651,P255,3.5
U651,P272,5.0
U651,P276,5.0
U651,P286,33.0
U651,P335,0.5
U651,P339,30.0
U651,P364,30.0
U651,P372,0.5
U651,P379,0.5
U651,P396,0.5
U651,P411,3.0
U651,P444,5.0
U651,P480,3.0
U651,P490,30.0
U651,P52,0.5
U651,P522,0.5
U651,P55,3.5
U651,P572,30.5
U651,P576,5.0
U651,P583,6.0
U651,P632,8.0
U651,P79,5.0
U651,P92,5.0
U654,P107,60.0
U654,P136,5.5
U654,P141,35.5
U654,P167,30.0
U654,P170,3.0
U654,P173,8.0
U654,P180,30.0
U654,P190,5.0
U654,P243,30.0
U654,P244,66.5
U654,P255,30.0
U654,P259,4.5
U654,P315,60.0
U654,P34,30.0
U654,P353,0.5
U654,P354,30.5
U654,P362,3.0
U654,P387,3.0
U654,P396,3.0
U654,P432,3.5
U654,P503,5.5
U654,P61,33.0
U654,P610,0.5
U654,P623,0.5
U654,P79,3.0
U654,P98,0.5
U655,P103,48.0
U655,P104,30.0
U655,P13,3.0
U655,P145,3.0
U655,P167,3.5
U655,P17,3.0
U655,P170,64.0
U655,P180,3.0
U655,P185,5.5
U655,P2,0.5
U655,P208,0.5
U655,P209,30.0
U655,P217,3.0
U655,P240,3.0
U655,P241,30.0
U655,P243,5.0
U655,P244,3.0
U655,P247,35.0
U655,P261,0.5
U655,P276,0.5
U655,P303,0.5
U655,P316,0.5
U655,P327,0.5
U655,P367,3.0
U655,P378,0.5
U655,P379,0.5
U655,P396,3.0
U655,P429,3.0
U655,P430,0.5
U655,P471,3.0
U655,P482,60.0
U655,P50,30.0
U655,P503,5.0
U655,P519,5.0
U655,P530,3.0
U655,P547,5.0
U655,P567,5.0
U655,P572,5.0
U655,P575,6.5
U655,P576,5.0
U655,P623,5.0
U655,P632,3.0
U655,P81,6.0
U655,P98,0.5
U656,P124,5.0
U656,P144,0.5
U656,P174,0.5
U656,P187,5.0
U656,P206,0.5
U656,P207,3.0
U656,P208,10.0
U656,P228,5.0
U656,P26,3.0
U656,P261,3.0
U656,P339,3.0
U656,P372,5.0
U656,P379,0.5
U656,P386,5.0
U656,P415,5.0
U656,P417,3.0
U656,P450,0.5
U656,P451,30.0
U656,P540,0.5
U656,P567,30.0
U656,P576,30.0
U656,P592,0.5
U656,P615,5.0
U656,P623,33.0
U656,P632,3.0
U656,P645,5.0
U656,P72,5.0
U658,P124,3.0
U658,P13,1.0
U658,P147,0.5
U658,P155,0.5
U658,P170,30.0
U658,P176,0.5
U658,P185,35.0
U658,P198,30.0
U658,P210,3.0
U658,P238,30.0
U658,P244,3.0
U658,P247,10.0
U658,P380,3.0
U658,P390,5.0
U658,P447,36.0
U658,P464,3.0
U658,P517,0.5
U658,P567,30.0
U658,P572,30.0
U658,P576,30.0
U658,P583,0.5
U658,P639,30.0
U658,P644,0.5
U658,P645,0.5
U658,P68,3.0
U658,P76,3.0
U658,P98,0.5
U659,P130,5.5
U659,P172,0.5
U659,P173,0.5
U659,P174,35.0
U659,P176,30.0
U659,P243,0.5
U659,P247,5.0
U659,P262,5.0
U659,P278,30.0
U659,P28,3.0
U659,P297,5.0
U659,P34,30.0
U659,P372,3.0
U659,P374,5.0
U659,P385,3.0
U659,P387,0.5
U659,P417,33.0
U659,P422,30.0
U659,P432,0.5
U659,P458,30.0
U659,P492,30.0
U659,P544,5.0
U659,P550,30.0
U659,P575,30.5
U659,P595,3.0
U659,P599,5.0
U659,P61,1.0
U659,P627,0.5
U659,P639,35.0
U659,P648,5.0
U659,P69,3.5
U66,P103,3.0
U66,P107,0.5
U66,P122,35.0
U66,P130,0.5
U66,P136,3.5
U66,P141,0.5
U66,P149,3.0
U66,P161,5.0
U66,P17,0.5
U66,P174,6.0
U66,P176,3.0
U66,P185,3.5
U66,P207,35.0
U66,P213,30.0
U66,P215,5.0
U66,P219,0.5
U66,P236,3.0
U66,P244,0.5
U66,P278,0.5
U66,P286,44.0
U66,P313,0.5
U66,P362,8.0
U66,P379,0.5
U66,P41,36.0
U66,P447,3.0
U66,P451,5.0
U66,P53,30.0
U66,P540,0.5
U66,P55,5.0
U66,P550,3.0
U66,P56,30.0
U66,P567,33.0
U66,P576,30.0
U66,P583,5.0
U66,P588,5.0
U66,P604,3.0
U66,P615,0.5
U66,P623,35.0
U66,P632,10.5
U66,P7,5.0
U66,P81,0.5
U66,P98,0.5
U66,P99,5.0
U661,P103,0.5
U661,P107,30.5
U661,P167,30.0
U661,P185,30.0
U661,P198,3.0
U661,P2,0.5
U661,P238,3.0
U661,P243,3.0
U661,P244,33.0
U661,P28,0.5
U661,P330,0.5
U661,P34,0.5
U661,P361,30.0
U661,P362,3.0
U661,P364,30.0
U661,P378,33.0
U661,P422,3.0
U661,P432,5.0
U661,P443,5.0
U661,P479,30.0
U661,P49,30.0
U661,P496,3.0
U661,P518,30.0
U661,P546,5.0
U661,P575,0.5
U661,P625,0.5
U661,P627,5.0
U662,P103,8.5
U662,P127,0.5
U662,P136,5.0
U662,P139,0.5
U662,P167,3.0
U662,P17,8.5
U662,P170,5.0
U662,P18,30.0
U662,P180,5.5
U662,P185,6.0
U662,P198,30.0
U662,P2,6.5
U662,P217,1.0
U662,P238,3.0
U662,P241,30.0
U662,P244,36.0
U662,P278,3.0
U662,P286,0.5
U662,P298,3.0
U662,P310,3.0
U662,P315,3.0
U662,P318,0.5
U662,P321,3.5
U662,P354,5.5
U662,P360,0.5
U662,P362,3.0
U662,P375,30.0
U662,P378,0.5
U662,P387,30.5
U662,P396,5.5
U662,P49,33.0
U662,P505,3.0
U662,P511,0.5
U662,P531,30.0
U662,P550,3.0
U662,P575,9.5
U662,P6,0.5
U662,P68,5.0
U662,P77,0.5
U662,P81,8.0
U662,P98,0.5
U664,P110,0.5
U664,P122,3.0
U664,P13,5.0
U664,P134,30.0
U664,P136,30.0
U664,P140,0.5
U664,P141,3.0
U664,P149,3.0
U664,P166,3.0
U664,P183,0.5
U664,P217,0.5
U664,P228,3.0
U664,P255,30.0
U664,P278,3.0
U664,P280,3.0
U664,P321,3.0
U664,P37,30.0
U664,P41,3.0
U664,P447,5.5
U664,P451,3.0
U664,P494,0.5
U664,P522,3.0
U664,P530,3.0
U664,P550,0.5
U664,P576,30.0
U664,P584,3.0
U664,P615,60.0
U664,P639,33.0
U664,P79,0.5
U664,P92,5.0
U666,P103,30.0
U666,P136,1.0
U666,P167,30.0
U666,P173,30.0
U666,P185,0.5
U666,P2,5.0
U666,P203,0.5
U666,P207,5.0
U666,P243,30.0
U666,P244,0.5
U666,P250,0.5
U666,P251,5.0
U666,P255,5.5
U666,P259,1.0
U666,P278,5.5
U666,P281,0.5
U666,P303,0.5
U666,P315,0.5
U666,P356,3.0
U666,P373,0.5
U666,P378,0.5
U666,P381,0.5
