user_id,pr_id,interaction_type
U869,P427,purchase
U604,P499,view
U714,P143,cart
U311,P175,purchase
U636,P520,view
U351,P406,purchase
U335,P442,wishlist
U769,P41,wishlist
U311,P507,cart
U292,P223,wishlist
U699,P371,cart
U202,P263,cart
U748,P276,wishlist
U820,P80,view
U448,P211,wishlist
U769,P170,wishlist
U565,P487,view
U890,P250,purchase
U843,P262,wishlist
U247,P436,cart
U739,P267,cart
U435,P126,view
U224,P7,cart
U194,P499,cart
U398,P448,cart
U699,P48,view
U244,P111,cart
U720,P175,purchase
U553,P153,purchase
U401,P209,view
U686,P455,view
U810,P10,wishlist
U571,P125,view
U243,P257,wishlist
U550,P32,purchase
U841,P321,purchase
U551,P454,wishlist
U461,P149,purchase
U222,P137,cart
U366,P151,wishlist
U391,P315,purchase
U820,P319,wishlist
U243,P13,wishlist
U328,P328,purchase
U882,P486,cart
U839,P184,purchase
U229,P7,view
U58,P93,purchase
U733,P504,view
U330,P20,purchase
U447,P230,cart
U697,P78,view
U50,P475,view
U126,P252,view
U666,P306,purchase
U270,P166,cart
U184,P2,cart
U469,P511,view
U159,P496,cart
U178,P159,view
U662,P501,cart
U609,P407,cart
U156,P3,wishlist
U439,P363,purchase
U698,P427,wishlist
U713,P337,purchase
U509,P68,view
U422,P484,cart
U324,P362,cart
U20,P505,cart
U611,P427,wishlist
U44,P7,view
U392,P72,view
U485,P292,view
U446,P294,view
U150,P35,purchase
U234,P412,wishlist
U68,P262,view
U703,P499,cart
U485,P358,wishlist
U662,P336,view
U697,P52,wishlist
U312,P407,purchase
U748,P339,purchase
U636,P257,cart
U351,P294,wishlist
U837,P192,wishlist
U359,P321,purchase
U606,P331,view
U400,P239,purchase
U63,P498,purchase
U143,P416,view
U843,P410,wishlist
U417,P463,view
U349,P244,view
U799,P146,wishlist
U84,P361,view
U109,P95,cart
U578,P203,purchase
U168,P446,cart
U187,P392,wishlist
U607,P234,purchase
U362,P168,wishlist
U605,P230,cart
U759,P427,purchase
U487,P407,view
U796,P243,cart
U542,P338,purchase
U690,P244,wishlist
U116,P141,purchase
U867,P134,cart
U690,P510,wishlist
U871,P27,cart
U586,P150,wishlist
U619,P427,view
U237,P445,view
U611,P7,view
U251,P385,cart
U380,P120,cart
U200,P340,wishlist
U716,P53,wishlist
U159,P177,view
U332,P1,view
U343,P92,purchase
U566,P17,purchase
U740,P460,cart
U588,P64,view
U542,P32,wishlist
U601,P29,wishlist
U619,P294,cart
U90,P143,purchase
U322,P46,view
U334,P493,cart
U462,P265,wishlist
U181,P328,cart
U776,P410,wishlist
U210,P502,cart
U44,P292,wishlist
U368,P295,view
U707,P168,wishlist
U135,P435,wishlist
U97,P504,purchase
U10,P520,view
U332,P178,wishlist
U828,P351,view
U322,P21,purchase
U205,P72,wishlist
U24,P418,view
U149,P13,cart
U149,P44,wishlist
U239,P90,purchase
U185,P190,wishlist
U108,P470,wishlist
U150,P517,cart
U447,P159,purchase
U368,P137,wishlist
U769,P170,view
U714,P321,wishlist
U656,P179,view
U284,P57,wishlist
U405,P321,view
U775,P505,wishlist
U360,P427,wishlist
U869,P435,wishlist
U615,P6,wishlist
U43,P311,view
U365,P308,purchase
U492,P392,purchase
U815,P68,cart
U99,P65,cart
U483,P427,view
U76,P194,purchase
U857,P1,purchase
U608,P157,view
U194,P261,purchase
U27,P481,view
U874,P293,view
U311,P100,purchase
U548,P183,purchase
U855,P163,wishlist
U91,P34,purchase
U662,P452,purchase
U541,P75,wishlist
U133,P133,view
U827,P21,cart
U468,P366,wishlist
U547,P418,wishlist
U877,P134,view
U891,P233,view
U208,P294,purchase
U881,P177,cart
U68,P118,purchase
U794,P230,cart
U106,P387,cart
U109,P146,cart
U890,P387,view
U802,P401,view
U379,P412,view
U551,P356,wishlist
U440,P3,wishlist
U11,P358,purchase
U237,P52,cart
U583,P87,view
U657,P1,wishlist
U232,P479,cart
U321,P262,cart
U362,P218,view
U184,P358,wishlist
U343,P157,purchase
U362,P95,wishlist
U402,P190,cart
U600,P57,cart
U583,P107,view
U586,P468,cart
U688,P28,cart
U799,P505,wishlist
U888,P254,wishlist
U65,P222,wishlist
U626,P509,wishlist
U538,P224,cart
U398,P194,view
U837,P116,view
U747,P414,view
U733,P299,purchase
U157,P117,view
U595,P64,cart
U200,P434,cart
U588,P267,view
U250,P217,wishlist
U65,P166,view
U347,P295,purchase
U101,P196,cart
U71,P261,purchase
U10,P72,wishlist
U850,P469,view
U15,P247,view
U791,P97,view
U553,P58,cart
U227,P442,wishlist
U553,P201,wishlist
U891,P100,purchase
U526,P204,cart
U126,P240,view
U175,P409,view
U459,P151,wishlist
U264,P310,wishlist
U768,P310,view
U325,P292,wishlist
U529,P298,wishlist
U815,P219,purchase
U806,P63,purchase
U610,P262,view
U595,P112,wishlist
U417,P8,wishlist
U45,P504,wishlist
U394,P276,purchase
U806,P71,purchase
U586,P14,wishlist
U311,P496,wishlist
U274,P72,view
U802,P455,wishlist
U165,P34,cart
U202,P246,view
U699,P377,wishlist
U366,P139,cart
U130,P360,purchase
U860,P398,wishlist
U598,P406,view
U474,P177,cart
U819,P520,purchase
U400,P182,purchase
U280,P278,purchase
U222,P201,wishlist
U485,P308,purchase
U740,P484,cart
U264,P58,cart
U780,P508,cart
U180,P294,cart
U664,P445,cart
U65,P507,wishlist
U619,P384,view
U784,P333,purchase
U562,P209,wishlist
U871,P66,purchase
U134,P491,view
U610,P414,wishlist
U729,P44,wishlist
U194,P288,purchase
U251,P186,cart
U874,P298,wishlist
U279,P78,wishlist
U666,P263,cart
U27,P236,cart
U23,P445,cart
U799,P460,purchase
U750,P46,view
U125,P328,cart
U460,P21,wishlist
U129,P36,cart
U106,P267,wishlist
U544,P231,purchase
U104,P151,cart
U675,P478,view
U454,P221,purchase
U285,P427,purchase
U613,P403,cart
U395,P392,cart
U21,P316,cart
U877,P358,wishlist
U379,P200,wishlist
U88,P257,wishlist
U392,P4,view
U638,P485,wishlist
U58,P66,wishlist
U735,P37,view
U277,P37,view
U636,P509,view
U665,P196,cart
U699,P71,cart
U194,P428,purchase
U815,P445,view
U45,P442,purchase
U439,P224,cart
U828,P351,view
U27,P328,wishlist
U243,P261,purchase
U74,P167,wishlist
U248,P1,wishlist
U128,P382,wishlist
U329,P222,view
U560,P126,cart
U636,P190,wishlist
U751,P321,cart
U692,P166,wishlist
U792,P406,cart
U565,P377,wishlist
U10,P166,purchase
U815,P325,view
U812,P317,view
U202,P195,view
U716,P49,view
U700,P398,view
U413,P484,wishlist
U280,P53,view
U840,P21,wishlist
U38,P62,view
U825,P489,cart
U794,P26,cart
U492,P139,wishlist
U273,P166,purchase
U501,P419,purchase
U63,P279,cart
U279,P287,view
U444,P406,view
U11,P95,purchase
U538,P220,view
U249,P209,purchase
U705,P176,purchase
U219,P37,cart
U461,P184,cart
U347,P426,cart
U613,P70,purchase
U852,P358,view
U328,P46,view
U98,P449,view
U510,P109,wishlist
U116,P204,purchase
U751,P385,view
U282,P163,wishlist
U284,P294,wishlist
U626,P224,wishlist
U44,P21,wishlist
U834,P36,view
U665,P204,view
U868,P80,cart
U838,P114,cart
U193,P376,view
U815,P295,view
U443,P406,cart
U755,P250,cart
U720,P204,view
U190,P247,view
U858,P75,view
U403,P57,purchase
U771,P508,cart
U237,P241,cart
U866,P355,purchase
U873,P442,cart
U740,P162,purchase
U720,P235,cart
U529,P335,view
U613,P57,cart
U571,P322,wishlist
U771,P358,purchase
U92,P92,view
U215,P220,wishlist
U334,P183,wishlist
U746,P330,view
U809,P165,view
U755,P209,wishlist
U185,P95,purchase
U360,P356,purchase
U74,P223,purchase
U205,P182,purchase
U884,P220,view
U6,P203,wishlist
U620,P29,purchase
U819,P134,view
U685,P398,purchase
U786,P235,purchase
U276,P517,purchase
U127,P40,wishlist
U501,P508,wishlist
U71,P221,purchase
U222,P504,purchase
U186,P197,view
U876,P153,cart
U188,P336,purchase
U531,P206,wishlist
U15,P118,wishlist
U16,P239,purchase
U757,P7,wishlist
U21,P103,wishlist
U558,P206,wishlist
U107,P418,wishlist
U588,P1,cart
U424,P32,view
U225,P190,purchase
U73,P217,view
U670,P80,cart
U9,P159,cart
U71,P295,wishlist
U736,P508,cart
U360,P510,wishlist
U394,P475,wishlist
U492,P139,view
U834,P293,view
U402,P513,wishlist
U469,P359,wishlist
U544,P162,purchase
U447,P19,view
U430,P284,wishlist
U15,P235,wishlist
U376,P267,view
U449,P115,view
U751,P488,wishlist
U191,P139,cart
U152,P355,view
U152,P232,cart
U582,P442,purchase
U139,P479,view
U265,P156,view
U199,P21,wishlist
U780,P346,purchase
U707,P517,wishlist
U413,P114,view
U686,P321,cart
U285,P442,wishlist
U740,P384,view
U149,P15,wishlist
U27,P293,view
U691,P6,purchase
U127,P146,view
U200,P382,view
U740,P377,purchase
U302,P65,cart
U435,P321,purchase
U477,P439,view
U17,P366,view
U58,P179,view
U462,P22,cart
U808,P85,cart
U638,P72,purchase
U116,P77,cart
U180,P290,purchase
U828,P27,cart
U193,P141,wishlist
U781,P207,cart
U264,P221,view
U677,P4,cart
U538,P435,view
U415,P495,wishlist
U619,P179,wishlist
U744,P112,view
U436,P505,view
U496,P3,view
U720,P401,purchase
U258,P480,cart
U820,P289,wishlist
U744,P518,wishlist
U495,P333,wishlist
U105,P430,purchase
U895,P328,view
U804,P46,purchase
U243,P176,cart
U16,P3,view
U24,P200,cart
U190,P294,wishlist
U398,P385,wishlist
U746,P461,view
U374,P183,view
U422,P337,purchase
U653,P430,cart
U413,P371,purchase
U340,P190,wishlist
U449,P518,wishlist
U889,P87,view
U144,P209,purchase
U190,P335,purchase
U763,P46,view
U702,P322,view
U674,P502,purchase
U182,P200,cart
U763,P222,cart
U365,P331,cart
U281,P102,purchase
U858,P68,cart
U720,P112,view
U728,P7,view
U444,P57,wishlist
U572,P113,cart
U150,P321,cart
U620,P325,purchase
U140,P411,view
U225,P75,view
U228,P26,cart
U221,P418,purchase
U402,P249,purchase
U326,P338,wishlist
U135,P477,cart
U418,P404,view
U723,P325,purchase
U281,P21,wishlist
U293,P448,view
U458,P45,purchase
U610,P66,wishlist
U302,P369,view
U606,P302,purchase
U812,P27,wishlist
U71,P363,wishlist
U92,P185,purchase
U462,P206,cart
U599,P120,view
U62,P470,wishlist
U576,P234,purchase
U771,P18,purchase
U670,P488,wishlist
U650,P427,cart
U597,P486,wishlist
U87,P376,wishlist
U835,P310,view
U746,P236,wishlist
U188,P73,view
U418,P241,wishlist
U191,P461,view
U740,P162,cart
U341,P120,wishlist
U607,P246,purchase
U272,P265,cart
U188,P204,wishlist
U807,P87,cart
U448,P310,purchase
U16,P103,view
U696,P262,view
U343,P428,cart
U59,P316,wishlist
U273,P355,purchase
U343,P346,cart
U357,P254,view
U565,P389,cart
U604,P508,cart
U372,P407,cart
U23,P414,wishlist
U584,P208,wishlist
U571,P400,wishlist
U674,P423,view
U285,P44,wishlist
U150,P460,wishlist
U690,P177,view
U302,P51,view
U516,P151,view
U281,P435,wishlist
U727,P105,wishlist
U251,P192,cart
U115,P73,view
U736,P37,purchase
U192,P422,view
U516,P49,view
U342,P177,purchase
U581,P241,view
U113,P417,view
U703,P439,purchase
U218,P383,wishlist
U558,P262,wishlist
U859,P411,view
U45,P187,purchase
U434,P286,wishlist
U330,P286,view
U250,P7,wishlist
U600,P7,wishlist
U567,P330,cart
U458,P435,view
U474,P493,view
U9,P139,cart
U724,P65,purchase
U815,P233,purchase
U277,P361,wishlist
U613,P4,wishlist
U531,P66,view
U531,P173,purchase
U709,P487,view
U753,P21,cart
U877,P344,cart
U607,P246,view
U255,P489,view
U772,P240,purchase
U474,P436,wishlist
U10,P479,view
U125,P278,cart
U191,P81,purchase
U400,P162,cart
U601,P389,purchase
U105,P234,purchase
U714,P510,purchase
U187,P180,purchase
U401,P520,wishlist
U127,P207,wishlist
U230,P463,wishlist
U186,P57,wishlist
U558,P247,view
U204,P200,purchase
U698,P180,wishlist
U494,P133,cart
U863,P289,purchase
U430,P151,purchase
U501,P29,view
U657,P502,purchase
U219,P358,view
U473,P116,cart
U65,P81,view
U779,P284,cart
U16,P149,purchase
U755,P483,view
U600,P412,view
U13,P162,wishlist
U564,P80,purchase
U423,P177,view
U591,P7,purchase
U439,P53,purchase
U836,P261,wishlist
U473,P2,view
U129,P221,purchase
U307,P241,cart
U76,P105,wishlist
U186,P163,view
U307,P57,wishlist
U704,P427,wishlist
U805,P200,view
U71,P359,wishlist
U296,P410,cart
U858,P401,view
U11,P491,cart
U179,P54,view
U91,P136,view
U425,P341,cart
U123,P15,view
U391,P212,cart
U353,P293,purchase
U776,P223,wishlist
U14,P201,view
U179,P308,wishlist
U575,P409,view
U776,P27,view
U429,P239,view
U541,P463,purchase
U185,P92,purchase
U342,P488,purchase
U362,P118,wishlist
U835,P85,wishlist
U698,P455,view
U653,P485,cart
U157,P21,view
U210,P64,purchase
U691,P487,wishlist
U249,P57,wishlist
U230,P371,view
U850,P58,view
U588,P150,wishlist
U191,P19,view
U71,P137,view
U495,P68,purchase
U357,P454,purchase
U852,P257,view
U550,P146,cart
U477,P118,view
U243,P211,view
U790,P385,wishlist
U351,P64,purchase
U152,P219,cart
U669,P35,wishlist
U634,P105,view
U71,P53,purchase
U626,P34,view
U325,P126,wishlist
U209,P176,wishlist
U277,P237,view
U426,P309,view
U691,P452,wishlist
U677,P342,view
U664,P279,wishlist
U453,P460,view
U512,P325,wishlist
U794,P384,view
U877,P109,wishlist
U583,P402,wishlist
U538,P427,wishlist
U477,P168,purchase
U699,P209,purchase
U222,P410,wishlist
U736,P325,view
U802,P295,cart
U808,P220,cart
U539,P75,view
U528,P62,view
U289,P80,view
U394,P430,cart
U722,P72,purchase
U475,P179,cart
U346,P359,cart
U258,P485,wishlist
U775,P360,purchase
U67,P54,purchase
U191,P319,wishlist
U379,P222,wishlist
U761,P477,view
U157,P21,purchase
U575,P26,view
U329,P310,wishlist
U889,P433,purchase
U21,P90,wishlist
U568,P486,cart
U135,P118,cart
U132,P19,wishlist
U443,P27,purchase
U322,P381,view
U613,P84,view
U77,P381,cart
U744,P3,wishlist
U90,P168,view
U186,P428,view
U193,P139,cart
U483,P8,wishlist
U170,P400,view
U284,P63,cart
U815,P192,view
U212,P285,view
U679,P460,view
U314,P336,purchase
U675,P179,wishlist
U476,P358,wishlist
U595,P507,wishlist
U841,P54,wishlist
U24,P317,wishlist
U697,P333,view
U799,P26,view
U274,P240,wishlist
U392,P358,wishlist
U436,P419,wishlist
U715,P453,wishlist
U135,P507,purchase
U740,P488,view
U501,P308,wishlist
U576,P426,view
U434,P84,wishlist
U576,P315,view
U222,P90,wishlist
U419,P344,cart
U704,P220,wishlist
U276,P484,view
U588,P38,cart
U608,P25,cart
U868,P406,purchase
U586,P449,cart
U194,P200,cart
U179,P517,view
U38,P197,purchase
U808,P29,wishlist
U69,P398,cart
U779,P416,cart
U186,P25,cart
U394,P325,cart
U58,P147,purchase
U862,P422,cart
U336,P58,wishlist
U571,P449,purchase
U718,P8,wishlist
U282,P520,cart
U336,P232,view
U547,P452,view
U107,P15,view
U779,P26,wishlist
U274,P139,wishlist
U157,P240,view
U436,P90,purchase
U219,P124,cart
U763,P410,purchase
U825,P444,wishlist
U835,P336,wishlist
U412,P287,purchase
U606,P520,wishlist
U264,P139,cart
U607,P178,wishlist
U574,P177,purchase
U349,P507,wishlist
U808,P261,wishlist
U720,P25,cart
U390,P243,wishlist
U335,P336,view
U366,P209,wishlist
U568,P331,wishlist
U657,P220,view
U413,P72,wishlist
U763,P17,view
U262,P68,cart
U34,P475,cart
U366,P68,view
U820,P230,cart
U835,P240,view
U343,P111,view
U541,P384,purchase
U175,P391,wishlist
U225,P237,wishlist
U884,P380,cart
U405,P359,view
U184,P192,wishlist
U327,P502,purchase
U820,P220,view
U281,P340,view
U699,P408,purchase
U487,P116,wishlist
U697,P504,view
U394,P365,purchase
U549,P163,view
U144,P58,wishlist
U827,P159,view
U387,P403,wishlist
U370,P325,view
U340,P287,cart
U615,P287,view
U582,P90,wishlist
U426,P168,view
U886,P27,wishlist
U87,P508,view
U878,P46,view
U741,P517,wishlist
U703,P173,view
U769,P278,purchase
U284,P40,view
U251,P250,wishlist
U737,P68,wishlist
U657,P377,purchase
U71,P468,wishlist
U63,P409,view
U417,P105,purchase
U108,P203,wishlist
U799,P211,wishlist
U487,P442,wishlist
U855,P151,cart
U610,P366,cart
U416,P470,view
U713,P186,cart
U277,P485,purchase
U850,P261,wishlist
U614,P295,purchase
U249,P103,wishlist
U186,P419,wishlist
U437,P460,purchase
U10,P406,wishlist
U786,P505,wishlist
U779,P87,cart
U205,P152,purchase
U230,P220,view
U329,P26,purchase
U106,P200,wishlist
U702,P21,view
U200,P385,view
U92,P449,view
U529,P64,purchase
U59,P470,purchase
U820,P235,view
U853,P502,view
U335,P136,purchase
U177,P53,purchase
U531,P90,purchase
U615,P205,cart
U720,P194,cart
U700,P150,purchase
U74,P452,purchase
U809,P137,cart
U347,P421,view
U873,P263,cart
U580,P358,view
U300,P398,view
U108,P295,view
U108,P78,view
U300,P196,wishlist
U362,P236,wishlist
U813,P290,wishlist
U137,P328,purchase
U191,P287,view
U457,P445,cart
U379,P184,wishlist
U679,P195,purchase
U63,P427,view
U281,P72,purchase
U474,P336,wishlist
U776,P330,wishlist
U310,P166,view
U182,P498,cart
U260,P3,wishlist
U327,P344,wishlist
U332,P107,cart
U179,P361,wishlist
U149,P112,wishlist
U440,P3,cart
U501,P267,view
U808,P262,cart
U10,P157,wishlist
U11,P172,purchase
U328,P487,view
U598,P324,wishlist
U195,P507,purchase
U30,P35,purchase
U268,P200,view
U629,P140,purchase
U394,P221,cart
U68,P151,wishlist
U311,P105,wishlist
U676,P143,cart
U749,P380,cart
U283,P294,view
U827,P80,view
U744,P208,view
U809,P342,wishlist
U613,P132,wishlist
U362,P325,wishlist
U267,P391,purchase
U508,P356,wishlist
U707,P123,purchase
U539,P400,wishlist
U117,P134,view
U396,P442,view
U457,P151,wishlist
U881,P48,purchase
U775,P22,purchase
U284,P374,purchase
U702,P454,purchase
U95,P147,purchase
U761,P284,view
U285,P240,wishlist
U619,P71,purchase
U256,P37,wishlist
U37,P21,purchase
U387,P401,purchase
U96,P115,cart
U285,P152,view
U531,P468,wishlist
U340,P405,cart
U534,P478,wishlist
U750,P78,view
U202,P479,cart
U11,P162,cart
U691,P246,view
U781,P201,view
U882,P262,wishlist
U713,P250,wishlist
U101,P479,view
U703,P244,cart
U837,P424,wishlist
U129,P419,cart
U272,P140,wishlist
U825,P311,view
U362,P319,wishlist
U29,P115,purchase
U850,P504,wishlist
U10,P308,cart
U572,P470,purchase
U577,P369,wishlist
U24,P485,purchase
U269,P336,view
U156,P196,view
U194,P97,purchase
U289,P241,wishlist
U154,P50,purchase
U194,P87,wishlist
U397,P200,purchase
U853,P246,wishlist
U608,P113,purchase
U744,P165,view
U340,P439,cart
U465,P516,view
U27,P321,view
U699,P422,cart
U542,P287,wishlist
U839,P336,view
U394,P302,cart
U423,P68,view
U448,P461,wishlist
U123,P511,purchase
U681,P92,cart
U779,P377,wishlist
U689,P53,purchase
U104,P339,wishlist
U665,P166,purchase
U279,P8,cart
U270,P53,cart
U697,P134,cart
U757,P97,view
U699,P495,view
U893,P177,purchase
U347,P6,wishlist
U786,P205,wishlist
U738,P80,purchase
U512,P68,wishlist
U853,P107,cart
U859,P147,purchase
U212,P398,view
U834,P286,view
U608,P287,cart
U557,P48,purchase
U629,P344,view
U538,P78,view
U75,P447,wishlist
U468,P7,view
U85,P503,view
U751,P444,view
U312,P85,wishlist
U314,P331,wishlist
U839,P111,cart
U251,P133,view
U565,P325,view
U133,P54,view
U878,P17,view
U824,P406,view
U199,P369,wishlist
U183,P408,purchase
U655,P208,wishlist
U549,P68,cart
U186,P483,view
U457,P359,view
U584,P195,purchase
U852,P64,purchase
U65,P279,view
U650,P98,cart
U516,P149,view
U349,P321,view
U395,P308,cart
U698,P483,view
U336,P306,wishlist
U536,P221,wishlist
U149,P419,cart
U415,P115,wishlist
U669,P241,wishlist
U583,P187,cart
U605,P72,purchase
U869,P516,wishlist
U269,P52,purchase
U815,P376,wishlist
U471,P84,view
U364,P211,cart
U863,P123,view
U348,P184,purchase
U351,P51,view
U364,P428,wishlist
U149,P371,view
U127,P342,purchase
U242,P196,wishlist
U334,P192,wishlist
U186,P356,view
U101,P186,view
U615,P140,view
U468,P507,wishlist
U542,P433,wishlist
U510,P452,view
U651,P6,wishlist
U342,P117,purchase
U27,P450,cart
U703,P32,view
U366,P485,cart
U320,P6,cart
U735,P287,purchase
U882,P448,view
U335,P156,cart
U740,P172,purchase
U696,P208,purchase
U779,P476,wishlist
U788,P421,view
U289,P65,view
U495,P50,wishlist
U516,P2,cart
U473,P75,cart
U492,P316,purchase
U137,P81,purchase
U248,P48,purchase
U517,P365,view
U746,P64,view
U692,P317,view
U150,P430,view
U853,P1,view
U674,P77,purchase
U265,P219,wishlist
U558,P418,purchase
U570,P163,view
U737,P168,wishlist
U799,P137,wishlist
U685,P356,view
U372,P166,view
U512,P182,purchase
U469,P99,wishlist
U769,P136,wishlist
U700,P309,cart
U784,P293,wishlist
U277,P408,wishlist
U281,P57,purchase
U795,P401,view
U99,P81,wishlist
U443,P450,purchase
U79,P414,wishlist
U722,P330,cart
U516,P166,purchase
U365,P365,wishlist
U751,P449,cart
U74,P289,purchase
U517,P230,purchase
U22,P126,wishlist
U276,P87,purchase
U101,P453,wishlist
U188,P502,cart
U565,P136,wishlist
U443,P460,view
U11,P20,cart
U400,P231,wishlist
U453,P308,view
U183,P330,cart
U320,P7,wishlist
U541,P51,purchase
U68,P387,view
U771,P146,wishlist
U156,P418,view
U28,P116,view
U104,P117,wishlist
U105,P338,cart
U58,P359,wishlist
U841,P421,view
U828,P489,purchase
U194,P449,wishlist
U576,P401,view
U501,P427,wishlist
U691,P439,view
U887,P157,wishlist
U588,P105,wishlist
U724,P520,view
U427,P208,view
U549,P69,wishlist
U460,P330,wishlist
U825,P2,purchase
U349,P137,wishlist
U850,P263,view
U613,P265,purchase
U298,P4,cart
U570,P2,wishlist
U15,P442,purchase
U859,P112,view
U671,P391,purchase
U191,P2,cart
U187,P321,purchase
U461,P331,wishlist
U27,P511,wishlist
U195,P109,wishlist
U99,P401,cart
U841,P243,view
U526,P114,view
U771,P430,wishlist
U611,P445,wishlist
U12,P40,cart
U476,P358,view
U655,P442,view
U92,P339,cart
U691,P211,purchase
U724,P353,wishlist
U108,P446,cart
U44,P426,cart
U115,P21,cart
U422,P179,purchase
U58,P232,wishlist
U27,P507,wishlist
U576,P58,wishlist
U843,P66,purchase
U671,P479,purchase
U149,P72,wishlist
U50,P310,wishlist
U334,P176,view
U655,P460,wishlist
U69,P54,view
U370,P125,cart
U123,P92,view
U759,P460,wishlist
U805,P7,purchase
U215,P315,view
U836,P32,purchase
U534,P250,purchase
U582,P318,purchase
U468,P340,view
U104,P491,cart
U36,P513,cart
U262,P220,purchase
U462,P167,cart
U31,P460,view
U744,P92,cart
U283,P71,wishlist
U132,P487,wishlist
U496,P398,view
U624,P134,purchase
U700,P133,wishlist
U783,P141,wishlist
U425,P230,wishlist
U716,P220,purchase
U775,P192,wishlist
U395,P95,view
U656,P26,view
U444,P129,purchase
